GVKEY,LPERMNO,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,curcdq,datacqtr,datafqtr,chq,dd1q,dlttq,drcq,dvintfq,epsfi12,esubq,lctq,lltq,oiadpq,capxy,costat
001209,28222,2008-09-30,2008,4,INDL,C,D,STD,USD,2008Q3,2008Q4,103.5000,,3515.4000,0.0000,,4.1500,,2212.0000,5192.4000,379.5000,1085.1000,A
001209,28222,2008-12-31,2009,1,INDL,C,D,STD,USD,2008Q4,2009Q1,118.5000,,3595.2000,0.0000,,3.2800,,2221.9000,5167.7000,285.4000,291.7000,A
001209,28222,2009-03-31,2009,2,INDL,C,D,STD,USD,2009Q1,2009Q2,79.7000,,3456.6000,0.0000,,2.8200,,1996.3000,5117.8000,255.3000,615.8000,A
001209,28222,2009-06-30,2009,3,INDL,C,D,STD,USD,2009Q2,2009Q3,70.3000,,3755.8000,0.0000,,3.0300,,1792.8000,5387.8000,302.2000,899.3000,A
001209,28222,2009-09-30,2009,4,INDL,C,D,STD,USD,2009Q3,2009Q4,488.2000,,3715.6000,0.0000,,2.9600,,2503.6000,5595.5000,321.4000,1179.1000,A
001209,28222,2009-12-31,2010,1,INDL,C,D,STD,USD,2009Q4,2010Q1,323.0000,,3705.1000,0.0000,,3.7900,,2144.9000,5585.5000,333.6000,288.8000,A
001209,28222,2010-03-31,2010,2,INDL,C,D,STD,USD,2010Q1,2010Q2,230.9000,,3468.5000,0.0000,,3.9800,,2345.7000,5388.6000,353.6000,516.9000,A
001209,28222,2010-06-30,2010,3,INDL,C,D,STD,USD,2010Q2,2010Q3,405.3000,,3366.4000,0.0000,,4.6200,,2312.8000,5314.7000,370.8000,757.2000,A
001209,28222,2010-09-30,2010,4,INDL,C,D,STD,USD,2010Q3,2010Q4,374.3000,,3659.8000,0.0000,,4.7400,,2244.1000,5564.2000,393.4000,1030.9000,A
001209,28222,2010-12-31,2011,1,INDL,C,D,STD,USD,2010Q4,2011Q1,247.2000,,3617.4000,0.0000,,4.8100,,1937.1000,5545.4000,,306.9000,A
001209,28222,2011-03-31,2011,2,INDL,C,D,STD,USD,2011Q1,2011Q2,270.3000,,3711.8000,0.0000,,5.0400,,2211.3000,5610.2000,752.1000,612.7000,A
001209,28222,2011-06-30,2011,3,INDL,C,D,STD,USD,2011Q2,2011Q3,430.1000,,4054.3000,0.0000,,5.3700,,2103.8000,5950.7000,382.5000,965.3000,A
001209,28222,2011-09-30,2011,4,INDL,C,D,STD,USD,2011Q3,2011Q4,422.5000,,3927.5000,0.0000,,5.6300,,2342.0000,6010.0000,380.3000,1351.7000,A
001209,28222,2011-12-31,2012,1,INDL,C,D,STD,USD,2011Q4,2012Q1,407.3000,,3884.2000,0.0000,,5.5600,,2337.2000,5997.0000,340.1000,349.7000,A
001209,28222,2012-03-31,2012,2,INDL,C,D,STD,USD,2012Q1,2012Q2,319.5000,,3879.8000,0.0000,,5.5500,,2539.4000,6009.0000,361.4000,734.9000,A
001209,28222,2012-06-30,2012,3,INDL,C,D,STD,USD,2012Q2,2012Q3,361.2000,50.7000,3795.5000,0.0000,,6.3000,,2135.4000,6098.1000,386.4000,1166.5000,A
001209,28222,2012-09-30,2012,4,INDL,C,D,STD,USD,2012Q3,2012Q4,454.4000,74.3000,4584.2000,0.0000,,5.4400,,2689.9000,7236.1000,405.2000,1521.0000,A
001209,28222,2012-12-31,2013,1,INDL,C,D,STD,USD,2012Q4,2013Q1,545.6000,92.5000,5107.3000,0.0000,,5.6000,,2966.9000,7584.3000,360.8000,357.0000,A
001209,28222,2013-03-31,2013,2,INDL,C,D,STD,USD,2013Q1,2013Q2,401.6000,96.7000,4644.7000,0.0000,,5.5900,,3221.6000,7083.5000,371.7000,707.3000,A
001209,28222,2013-06-30,2013,3,INDL,C,D,STD,USD,2013Q2,2013Q3,418.8000,76.1000,4648.2000,0.0000,,4.6900,,3357.7000,7070.4000,367.0000,1115.4000,A
001209,28222,2013-09-30,2013,4,INDL,C,D,STD,USD,2013Q3,2013Q4,450.4000,507.4000,5056.3000,0.0000,,4.6800,,3227.6000,7047.8000,408.8000,1524.2000,A
001209,28222,2013-12-31,2014,1,INDL,C,D,STD,USD,2013Q4,2014Q1,387.6000,117.0000,5020.8000,0.0000,,4.7300,,3145.2000,6988.6000,365.2000,391.1000,A
001209,28222,2014-03-31,2014,2,INDL,C,D,STD,USD,2014Q1,2014Q2,356.9000,112.4000,4993.2000,0.0000,,4.6700,,3110.3000,6981.3000,367.7000,802.2000,A
001209,28222,2014-06-30,2014,3,INDL,C,D,STD,USD,2014Q2,2014Q3,337.6000,69.8000,4951.0000,0.0000,,4.7700,,3156.1000,6962.5000,410.1000,1264.9000,A
001209,28222,2014-09-30,2014,4,INDL,C,D,STD,USD,2014Q3,2014Q4,336.6000,65.3000,4824.5000,0.0000,,4.6100,,2963.0000,7007.5000,460.7000,1684.2000,A
001209,28222,2014-12-31,2015,1,INDL,C,D,STD,USD,2014Q4,2015Q1,238.8000,54.2000,4751.3000,0.0000,,4.7600,,3001.9000,6841.5000,438.5000,446.5000,A
001209,28222,2015-03-31,2015,2,INDL,C,D,STD,USD,2015Q1,2015Q2,195.7000,157.7000,4511.5000,0.0000,,4.7700,,3081.3000,6656.2000,440.2000,817.6000,A
001209,28222,2015-06-30,2015,3,INDL,C,D,STD,USD,2015Q2,2015Q3,215.3000,84.9000,4690.5000,0.0000,,4.7800,,2918.9000,6743.4000,480.1000,1214.7000,A
001209,28222,2015-09-30,2015,4,INDL,C,D,STD,USD,2015Q3,2015Q4,206.4000,435.6000,3949.1000,0.0000,,5.8800,,3648.1000,6408.9000,520.7000,1614.8000,A
001209,28222,2015-12-31,2016,1,INDL,C,D,STD,USD,2015Q4,2016Q1,279.1000,407.9000,3870.5000,0.0000,,6.0500,,3572.4000,6188.9000,379.6000,350.6000,A
001209,28222,2016-03-31,2016,2,INDL,C,D,STD,USD,2016Q1,2016Q2,313.1000,763.9000,3573.2000,0.0000,,2.5400,,3839.1000,5918.6000,378.4000,534.8000,A
001209,28222,2016-06-30,2016,3,INDL,C,D,STD,USD,2016Q2,2016Q3,514.8000,715.1000,3925.6000,0.0000,,2.6700,,3658.9000,6244.4000,407.2000,797.3000,A
001209,28222,2016-09-30,2016,4,INDL,C,D,STD,USD,2016Q3,2016Q4,1501.3000,371.3000,4918.1000,0.0000,,2.8900,,3283.3000,7558.6000,405.3000,1055.8000,A
001209,28222,2016-12-31,2017,1,INDL,C,D,STD,USD,2016Q4,2017Q1,655.5000,873.3000,3289.0000,0.0000,,2.5900,,2929.8000,5765.3000,386.1000,239.2000,A
001209,28222,2017-03-31,2017,2,INDL,C,D,STD,USD,2017Q1,2017Q2,1869.3000,420.5000,3300.4000,0.0000,,14.4500,,2602.3000,5849.0000,383.9000,532.2000,A
001209,28222,2017-06-30,2017,3,INDL,C,D,STD,USD,2017Q2,2017Q3,2332.6000,416.0000,3366.6000,0.0000,,13.3200,,2433.2000,5910.7000,437.2000,806.8000,A
001209,28222,2017-09-30,2017,4,INDL,C,D,STD,USD,2017Q3,2017Q4,3273.6000,416.4000,3402.4000,0.0000,,13.6500,,2489.0000,5792.7000,457.8000,1039.7000,A
001209,28222,2017-12-31,2018,1,INDL,C,D,STD,USD,2017Q4,2018Q1,2722.6000,11.3000,3414.9000,0.0000,,12.9900,,1831.6000,6056.0000,438.6000,256.6000,A
001209,28222,2018-03-31,2018,2,INDL,C,D,STD,USD,2018Q1,2018Q2,3066.9000,11.6000,3442.4000,0.0000,,5.1800,,1752.3000,6065.6000,440.1000,572.5000,A
001209,28222,2018-06-30,2018,3,INDL,C,D,STD,USD,2018Q2,2018Q3,2986.5000,5.0000,3775.8000,0.0000,,6.8600,,2109.8000,6286.2000,510.0000,1158.1000,A
001209,28222,2018-09-30,2018,4,INDL,C,D,STD,USD,2018Q3,2018Q4,2791.3000,406.6000,3351.7000,0.0000,,6.7800,,2338.3000,5663.7000,502.6000,1568.4000,A
001209,28222,2018-12-31,2019,1,INDL,C,D,STD,USD,2018Q4,2019Q1,2923.3000,430.3000,3314.6000,152.4000,,7.6600,,2303.5000,5635.1000,475.4000,403.4000,A
001209,28222,2019-03-31,2019,2,INDL,C,D,STD,USD,2019Q1,2019Q2,2735.9000,434.5000,3302.2000,194.2000,,7.6800,,2073.0000,5668.1000,506.1000,963.5000,A
001209,28222,2019-06-30,2019,3,INDL,C,D,STD,USD,2019Q2,2019Q3,2696.8000,466.5000,3273.3000,181.1000,,7.7300,,2155.2000,5650.1000,551.4000,1507.6000,A
001209,28222,2019-09-30,2019,4,INDL,C,D,STD,USD,2019Q3,2019Q4,2248.7000,40.4000,3227.4000,247.4000,,7.9400,,1820.9000,5733.6000,587.6000,1989.7000,A
001209,28222,2019-12-31,2020,1,INDL,C,D,STD,USD,2019Q4,2020Q1,2406.1000,106.9000,3562.4000,284.9000,,8.5100,,1819.0000,5902.8000,548.7000,447.7000,A
001209,28222,2020-03-31,2020,2,INDL,C,D,STD,USD,2020Q1,2020Q2,2220.1000,105.6000,2919.0000,284.1000,,8.7600,,1806.9000,5970.6000,535.3000,930.6000,A
001209,28222,2020-06-30,2020,3,INDL,C,D,STD,USD,2020Q2,2020Q3,3921.4000,892.0000,7684.5000,315.5000,,8.5700,,2591.0000,10167.7000,523.5000,2045.2000,A
001209,28222,2020-09-30,2020,4,INDL,C,D,STD,USD,2020Q3,2020Q4,5253.0000,540.7000,7765.9000,313.8000,,8.4900,,2416.7000,10308.7000,530.9000,2509.0000,A
001209,28222,2020-12-31,2021,1,INDL,C,D,STD,USD,2020Q4,2021Q1,5788.0000,906.1000,7091.6000,434.0000,,8.5200,,2985.9000,10030.3000,516.6000,664.2000,A
001209,28222,2021-03-31,2021,2,INDL,C,D,STD,USD,2021Q1,2021Q2,5786.3000,873.1000,7115.9000,413.0000,,8.4900,,3017.4000,10006.7000,525.1000,1227.8000,A
001209,28222,2021-06-30,2021,3,INDL,C,D,STD,USD,2021Q2,2021Q3,4291.6000,485.6000,7166.2000,447.2000,,8.8800,,2697.1000,10063.4000,566.3000,1847.8000,A
001209,28222,2021-09-30,2021,4,INDL,C,D,STD,USD,2021Q3,2021Q4,4468.9000,563.1000,7653.7000,366.8000,,9.4300,,2799.1000,9972.1000,607.0000,2464.2000,A
001209,28222,2021-12-31,2022,1,INDL,C,D,STD,USD,2021Q4,2022Q1,2953.7000,86.8000,7178.3000,519.4000,,9.7900,,2630.1000,10119.6000,514.5000,663.8000,A
001209,28222,2022-03-31,2022,2,INDL,C,D,STD,USD,2022Q1,2022Q2,2348.7000,486.2000,6748.1000,565.8000,,10.0400,,3205.1000,9733.9000,542.8000,1433.6000,A
001209,28222,2022-06-30,2022,3,INDL,C,D,STD,USD,2022Q2,2022Q3,2957.4000,547.3000,6831.6000,477.1000,,10.2600,,3406.9000,9866.4000,605.5000,2139.1000,A
001209,28222,2022-09-30,2022,4,INDL,C,D,STD,USD,2022Q3,2022Q4,2711.0000,638.3000,7677.9000,439.1000,,10.1400,,3465.8000,10024.4000,693.8000,2926.5000,A
001209,28222,2022-12-31,2023,1,INDL,C,D,STD,USD,2022Q4,2023Q1,3131.0000,562.8000,8120.2000,424.6000,,10.1900,,3276.9000,10484.0000,643.6000,834.2000,A
001209,28222,2023-03-31,2023,2,INDL,C,D,STD,USD,2023Q1,2023Q2,2242.4000,173.4000,9592.8000,396.0000,,9.7800,,2797.9000,11947.3000,638.9000,1841.1000,A
001209,28222,2023-06-30,2023,3,INDL,C,D,STD,USD,2023Q2,2023Q3,1637.7000,217.6000,9250.7000,473.6000,,9.8400,,3947.7000,11611.1000,695.2000,3163.5000,A
001209,28222,2023-09-30,2023,4,INDL,C,D,STD,USD,2023Q3,2023Q4,1617.0000,709.7000,10062.4000,413.0000,,10.3300,,3895.8000,12446.4000,726.7000,4626.4000,A
001209,28222,2023-12-31,2024,1,INDL,C,D,STD,USD,2023Q4,2024Q1,1962.6000,218.0000,12508.4000,386.0000,,10.4800,,3119.2000,14869.9000,666.1000,1445.5000,A
001209,28222,2024-03-31,2024,2,INDL,C,D,STD,USD,2024Q1,2024Q2,2535.0000,937.5000,13152.0000,396.1000,,11.0800,,4061.0000,15525.8000,672.7000,3114.9000,A
001209,28222,2024-06-30,2024,3,INDL,C,D,STD,USD,2024Q2,2024Q3,2375.7000,990.9000,13522.0000,365.8000,,11.5400,,4474.5000,15812.8000,717.5000,4721.5000,A
001209,28222,2024-09-30,2024,4,INDL,C,D,STD,USD,2024Q3,2024Q4,2979.7000,711.7000,14210.9000,240.0000,,17.1800,,4179.6000,16721.3000,833.0000,6796.7000,A
001209,28222,2024-12-31,2025,1,INDL,C,D,STD,USD,2024Q4,2025Q1,1845.5000,1131.4000,13926.0000,202.8000,,17.2200,,4809.4000,16469.1000,650.6000,2117.6000,A
001234,11587,1982-03-31,1982,1,INDL,C,D,STD,USD,1982Q1,1982Q1,0.7510,,1.0170,,,,,18.4380,1.6450,2.6620,,I
001234,11587,1982-06-30,1982,2,INDL,C,D,STD,USD,1982Q2,1982Q2,0.7340,,0.9460,,,,,14.3540,1.6350,1.9160,,I
001234,11587,1982-09-30,1982,3,INDL,C,D,STD,USD,1982Q3,1982Q3,0.2260,,0.9260,,,,,14.9690,1.6740,2.6280,,I
001234,11587,1982-12-31,1982,4,INDL,C,D,STD,USD,1982Q4,1982Q4,0.2490,,0.7850,,,,,17.0350,1.5880,2.7730,,I
001234,11587,1983-03-31,1983,1,INDL,C,D,STD,USD,1983Q1,1983Q1,0.3270,,0.7500,,,,0.0000,18.1450,1.5110,2.6890,,I
001234,11587,1983-06-30,1983,2,INDL,C,D,STD,USD,1983Q2,1983Q2,0.4460,,0.6800,,,,0.0000,13.6580,1.4430,2.2330,,I
001234,11587,1983-09-30,1983,3,INDL,C,D,STD,USD,1983Q3,1983Q3,0.2510,,0.6800,,,,0.0000,15.9590,1.3980,2.1490,,I
001234,11587,1983-12-31,1983,4,INDL,C,D,STD,USD,1983Q4,1983Q4,0.3070,,0.6200,,,,0.0000,18.7850,1.7370,3.0930,,I
001234,11587,1984-03-31,1984,1,INDL,C,D,STD,USD,1984Q1,1984Q1,0.3160,,0.6200,,,,0.0000,14.3530,2.1210,2.3950,,I
001234,11587,1984-06-30,1984,2,INDL,C,D,STD,USD,1984Q2,1984Q2,0.3140,,0.5500,,,,0.0000,8.4380,1.5820,2.1840,,I
001234,11587,1984-09-30,1984,3,INDL,C,D,STD,USD,1984Q3,1984Q3,0.2360,,0.5500,,,,0.0000,12.5690,1.7990,1.9060,,I
001234,11587,1984-12-31,1984,4,INDL,C,D,STD,USD,1984Q4,1984Q4,0.4620,,0.4900,,,,0.0000,14.4850,1.8090,2.3410,0.3660,I
001234,11587,1985-03-31,1985,1,INDL,C,D,STD,USD,1985Q1,1985Q1,0.8440,,0.7620,,,,0.0000,17.8570,2.1190,2.7260,,I
001234,11587,1985-06-30,1985,2,INDL,C,D,STD,USD,1985Q2,1985Q2,0.4770,,0.7980,,,,0.0000,11.8310,2.1240,1.5270,,I
001234,11587,1985-09-30,1985,3,INDL,C,D,STD,USD,1985Q3,1985Q3,0.4480,,1.0020,,,,0.0000,15.2360,2.1790,1.8090,,I
001234,11587,1985-12-31,1985,4,INDL,C,D,STD,USD,1985Q4,1985Q4,0.4000,,1.0120,,,,0.0000,22.7440,2.2020,2.2260,1.8180,I
001234,11587,1986-03-31,1986,1,INDL,C,D,STD,USD,1986Q1,1986Q1,0.3440,,0.9790,,,,0.0000,14.1630,1.9530,2.0520,0.0000,I
001234,11587,1986-06-30,1986,2,INDL,C,D,STD,USD,1986Q2,1986Q2,0.4650,,0.8750,,,,0.0000,9.3770,1.6710,1.8230,0.0000,I
001234,11587,1986-09-30,1986,3,INDL,C,D,STD,USD,1986Q3,1986Q3,0.2190,,0.8420,,,,0.0000,29.0220,1.4710,2.0480,0.0000,I
001234,11587,1986-12-31,1986,4,INDL,C,D,STD,USD,1986Q4,1986Q4,10.9360,,0.7830,,,,0.0000,37.2380,1.5340,2.9200,0.8450,I
001234,11587,1987-03-31,1987,1,INDL,C,D,STD,USD,1987Q1,1987Q1,15.9830,,0.7490,,,,0.0000,39.8560,1.3210,2.2000,0.1590,I
001234,11587,1987-06-30,1987,2,INDL,C,D,STD,USD,1987Q2,1987Q2,9.0400,,0.6530,,,,0.0000,32.6800,1.0490,1.8850,0.3030,I
001234,11587,1987-09-30,1987,3,INDL,C,D,STD,USD,1987Q3,1987Q3,11.5660,,0.6370,,,,0.0000,31.9440,2.7160,0.4190,0.5420,I
001234,11587,1987-12-31,1987,4,INDL,C,D,STD,USD,1987Q4,1987Q4,6.7130,,0.6220,,,,0.0000,28.6710,2.9080,1.6070,0.6820,I
001234,11587,1988-03-31,1988,1,INDL,C,D,STD,USD,1988Q1,1988Q1,10.8060,,0.6020,,,,0.0000,35.5820,2.9200,1.4130,0.0380,I
001234,11587,1988-06-30,1988,2,INDL,C,D,STD,USD,1988Q2,1988Q2,10.4650,,0.5270,,,,0.0000,23.7460,9.9710,0.9630,0.1030,I
001234,11587,1988-09-30,1988,3,INDL,C,D,STD,USD,1988Q3,1988Q3,7.3920,,0.5120,,,,0.0000,23.8780,9.3780,1.0040,0.2060,I
001234,11587,1988-12-31,1988,4,INDL,C,D,STD,USD,1988Q4,1988Q4,10.9180,,1.1360,,,,0.0000,27.4210,8.3650,1.2100,0.3740,I
001234,11587,1989-03-31,1989,1,INDL,C,D,STD,USD,1989Q1,1989Q1,8.5760,,1.1220,,,,0.0000,31.6190,7.6240,1.1140,0.1850,I
001234,11587,1989-06-30,1989,2,INDL,C,D,STD,USD,1989Q2,1989Q2,9.7110,,1.0380,,,,0.0000,23.3030,10.1410,0.2350,0.1790,I
001234,11587,1989-09-30,1989,3,INDL,C,D,STD,USD,1989Q3,1989Q3,4.2650,,0.3860,,,,0.0000,24.7840,8.3490,0.2590,0.2830,I
001234,11587,1989-12-31,1989,4,INDL,C,D,STD,USD,1989Q4,1989Q4,0.2670,,9.8150,,,,0.0000,17.9420,17.9340,1.0320,3.4720,I
001234,11587,1990-03-31,1990,1,INDL,C,D,STD,USD,1990Q1,1990Q1,0.3400,,7.4820,,,,0.0000,14.6780,14.3830,1.1830,1.4590,I
001234,11587,1990-06-30,1990,2,INDL,C,D,STD,USD,1990Q2,1990Q2,1.7830,,0.0000,,,,0.0000,14.1180,7.8920,0.8510,2.4580,I
001234,11587,1990-09-30,1990,3,INDL,C,D,STD,USD,1990Q3,1990Q3,3.5360,,0.0000,,,,0.0000,14.3730,6.2300,1.3100,2.7960,I
001234,11587,1990-12-31,1990,4,INDL,C,D,STD,USD,1990Q4,1990Q4,2.4560,,0.0000,,,,0.0000,17.6460,9.5830,1.6910,2.9460,I
001234,11587,1991-03-31,1991,1,INDL,C,D,STD,USD,1991Q1,1991Q1,3.4360,,0.0000,,,,0.0000,12.8100,9.5840,1.8480,0.0300,I
001234,11587,1991-06-30,1991,2,INDL,C,D,STD,USD,1991Q2,1991Q2,5.5530,,0.0000,,,,0.0000,14.1830,6.4920,1.0380,0.1000,I
001234,11587,1991-09-30,1991,3,INDL,C,D,STD,USD,1991Q3,1991Q3,6.5450,,0.0000,,,,0.0000,14.3900,5.7300,1.2250,0.3360,I
001234,11587,1991-12-31,1991,4,INDL,C,D,STD,USD,1991Q4,1991Q4,5.4780,,0.0000,,,,0.0000,18.3390,9.0660,1.2950,0.7440,I
001234,11587,1992-03-31,1992,1,INDL,C,D,STD,USD,1992Q1,1992Q1,2.6000,,0.0000,,,,0.0000,11.3210,8.0910,2.0260,0.1450,I
001234,11587,1992-06-30,1992,2,INDL,C,D,STD,USD,1992Q2,1992Q2,2.8450,,0.0000,,,,0.0000,13.0430,7.3540,1.2500,0.4710,I
001234,11587,1992-09-30,1992,3,INDL,C,D,STD,USD,1992Q3,1992Q3,0.6030,,1.6510,,,,0.0000,10.9120,7.8790,1.3400,1.7640,I
001234,11587,1992-12-31,1992,4,INDL,C,D,STD,USD,1992Q4,1992Q4,2.0730,,0.0000,,,,0.0000,16.0720,6.7690,1.8180,3.0360,I
001234,11587,1993-03-31,1993,1,INDL,C,D,STD,USD,1993Q1,1993Q1,6.0730,,0.0000,,,,0.0000,14.7470,6.4380,2.1250,0.3600,I
001234,11587,1993-06-30,1993,2,INDL,C,D,STD,USD,1993Q2,1993Q2,7.2150,,0.0000,,,,0.0000,11.8210,3.3330,1.1930,0.4610,I
001234,11587,1993-09-30,1993,3,INDL,C,D,STD,USD,1993Q3,1993Q3,8.1380,,0.0000,,,,0.0000,12.5480,3.2010,1.3570,0.5070,I
001234,11587,1993-12-31,1993,4,INDL,C,D,STD,USD,1993Q4,1993Q4,8.7610,,0.0000,,,,0.0000,14.5510,3.2370,1.5370,0.5780,I
001234,11587,1994-03-31,1994,1,INDL,C,D,STD,USD,1994Q1,1994Q1,8.7090,,0.0000,,,,0.0000,14.3810,3.0430,1.8170,0.3450,I
001234,11587,1994-06-30,1994,2,INDL,C,D,STD,USD,1994Q2,1994Q2,7.8680,,8.9600,,,,0.0000,17.3750,12.4900,1.7540,13.5580,I
001234,11587,1994-09-30,1994,3,INDL,C,D,STD,USD,1994Q3,1994Q3,0.4540,,3.5140,,,,0.0000,9.2030,6.9810,1.7670,14.1140,I
001234,11587,1994-12-31,1994,4,INDL,C,D,STD,USD,1994Q4,1994Q4,0.4400,,2.6820,,,,0.0000,10.8490,5.7780,1.7880,1.3900,I
001234,11587,1995-03-31,1995,1,INDL,C,D,STD,USD,1995Q1,1995Q1,2.0710,,1.7110,,,,0.0000,12.4980,4.9280,2.3010,0.0680,I
001234,11587,1995-06-30,1995,2,INDL,C,D,STD,USD,1995Q2,1995Q2,3.1780,,1.7110,,,,0.0000,10.1230,4.6740,1.8300,0.3830,I
001234,11587,1995-09-30,1995,3,INDL,C,D,STD,USD,1995Q3,1995Q3,2.5550,,2.0670,,,,0.0000,8.9890,5.1790,1.8620,0.8200,I
001234,11587,1995-12-31,1995,4,INDL,C,D,STD,USD,1995Q4,1995Q4,2.8110,,1.6090,,,,0.0000,13.3860,5.1500,1.8180,3.0800,I
001234,11587,1996-03-31,1996,1,INDL,C,D,STD,USD,1996Q1,1996Q1,5.4550,,1.5080,,,,0.0000,17.3720,5.0990,-0.0550,1.0550,I
001234,11587,1996-06-30,1996,2,INDL,C,D,STD,USD,1996Q2,1996Q2,3.3180,,11.5400,,,,0.0000,12.3060,15.2260,0.3720,1.4870,I
001234,11587,1996-09-30,1996,3,INDL,C,D,STD,USD,1996Q3,1996Q3,2.4170,,8.2810,,,,0.0000,11.1280,11.9330,0.7850,1.9070,I
001234,11587,1996-12-31,1996,4,INDL,C,D,STD,USD,1996Q4,1996Q4,0.1440,,6.3130,,,,0.0000,18.7820,10.0510,0.1220,2.5890,I
001234,11587,1997-03-31,1997,1,INDL,C,D,STD,USD,1997Q1,1997Q1,0.1740,,7.0660,,,1.8766,0.0000,11.9060,10.9550,0.4910,0.3380,I
001234,11587,1997-06-30,1997,2,INDL,C,D,STD,USD,1997Q2,1997Q2,,,0.3040,,,6.9833,,7.6620,7.1990,0.6770,0.6460,I
001234,11587,1997-09-30,1997,3,INDL,C,D,STD,USD,1997Q3,1997Q3,,,0.2030,,,6.6800,,5.9140,7.2270,0.4310,0.9940,I
001234,11587,1997-12-31,1997,4,INDL,C,D,STD,USD,1997Q4,1997Q4,32.1720,,0.2030,,,5.3300,0.0000,5.7730,5.1830,-0.0890,1.6950,I
001234,11587,1998-03-31,1998,1,INDL,C,D,STD,USD,1998Q1,1998Q1,,,0.1020,,,4.9600,,5.7190,5.2370,0.5790,0.2590,I
001234,11587,1998-06-30,1998,2,INDL,C,D,STD,USD,1998Q2,1998Q2,,,0.1020,,,-0.4600,,5.6760,5.3730,0.7060,0.6920,I
001234,11587,1998-09-30,1998,3,INDL,C,D,STD,USD,1998Q3,1998Q3,,,0.0000,,,-0.5900,,5.7500,5.3920,0.2170,1.1460,I
001234,11587,1998-12-31,1998,4,INDL,C,D,STD,USD,1998Q4,1998Q4,,,0.0000,,,0.6700,,4.1320,6.9140,0.0770,1.9980,I
001234,11587,1999-03-31,1999,1,INDL,C,D,STD,USD,1999Q1,1999Q1,,,2.1700,,,0.6500,,5.2240,9.1350,0.6060,7.2240,I
001234,11587,1999-06-30,1999,2,INDL,C,D,STD,USD,1999Q2,1999Q2,,,6.2250,,,0.7700,,6.1390,13.2730,0.9130,9.5230,I
001234,11587,1999-09-30,1999,3,INDL,C,D,STD,USD,1999Q3,1999Q3,,,5.9810,,,0.9600,,5.2050,13.3220,0.9490,10.7140,I
001234,11587,1999-12-31,1999,4,INDL,C,D,STD,USD,1999Q4,1999Q4,,,10.4170,,,0.8700,,3.9570,18.1100,0.6480,12.1020,I
001234,11587,2000-03-31,2000,1,INDL,C,D,STD,USD,2000Q1,2000Q1,,,10.8870,,,0.9800,,5.0720,18.6390,0.8640,0.8950,I
001234,11587,2000-06-30,2000,2,INDL,C,D,STD,USD,2000Q2,2000Q2,,,10.0470,,,1.0300,,5.0850,17.3740,1.0440,1.4570,I
001234,11587,2000-09-30,2000,3,INDL,C,D,STD,USD,2000Q3,2000Q3,,,8.8000,,,1.1200,,5.1670,16.2000,1.0560,1.9150,I
001234,11587,2000-12-31,2000,4,INDL,C,D,STD,USD,2000Q4,2000Q4,,,7.4000,,,1.3100,,4.7050,14.9710,1.2820,3.1120,I
001234,11587,2001-03-31,2001,1,INDL,C,D,STD,USD,2001Q1,2001Q1,,,7.0610,,,1.4900,,6.0480,14.6520,1.4130,0.6150,I
001234,11587,2001-06-30,2001,2,INDL,C,D,STD,USD,2001Q2,2001Q2,,,5.5200,,,1.7600,,6.1650,13.3730,1.5130,1.2830,I
001234,11587,2001-09-30,2001,3,INDL,C,D,STD,USD,2001Q3,2001Q3,,,2.3870,,,4.3400,,5.8720,5.2120,1.7320,2.0680,I
001234,11587,2001-12-31,2001,4,INDL,C,D,STD,USD,2001Q4,2001Q4,,,17.1250,,,4.3000,,5.4460,19.6660,1.1620,2.8080,I
001234,11587,2002-03-31,2002,1,INDL,C,D,STD,USD,2002Q1,2002Q1,,,17.1220,,,3.5300,,4.8930,18.8000,1.5540,0.4740,I
001234,11587,2002-06-30,2002,2,INDL,C,D,STD,USD,2002Q2,2002Q2,,,14.4800,,,3.4700,,5.0370,16.1850,1.4010,1.0020,I
001234,11587,2002-09-30,2002,3,INDL,C,D,STD,USD,2002Q3,2002Q3,,,14.9370,,,1.2200,,6.4110,16.2620,1.3850,2.6110,I
001234,11587,2002-12-31,2002,4,INDL,C,D,STD,USD,2002Q4,2002Q4,,,10.3370,,,1.3900,,5.8890,13.2270,1.4420,3.2790,I
001234,11587,2003-03-31,2003,1,INDL,C,D,STD,USD,2003Q1,2003Q1,,,8.2440,,,2.3500,,6.3900,11.2340,1.7240,1.0530,I
001234,11587,2003-06-30,2003,2,INDL,C,D,STD,USD,2003Q2,2003Q2,,,9.6860,,,2.5000,,7.4550,12.9020,1.7050,1.8190,I
001234,11587,2003-09-30,2003,3,INDL,C,D,STD,USD,2003Q3,2003Q3,,,7.5020,,,2.6400,,8.1090,11.1080,1.8560,3.6110,I
001234,11587,2003-12-31,2003,4,INDL,C,D,STD,USD,2003Q4,2003Q4,,,4.2870,0.0000,,2.7500,,6.6890,8.7570,1.6380,4.2150,I
001234,11587,2004-03-31,2004,1,INDL,C,D,STD,USD,2004Q1,2004Q1,,,4.4560,0.0000,,2.8300,,6.1960,8.8760,1.9010,0.6840,I
001234,11587,2004-06-30,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,,,1.7010,0.0000,,2.9800,,8.4470,6.0740,2.0640,2.0580,I
