PERMNO,YYYYMM,MthPrc,MthRet
84767,200503,64.38,-0.028959
84767,200504,68.82,0.068966
84767,200505,69.3,0.006975
84767,200506,73.45,0.06971
84767,200507,80.45,0.095303
84767,200508,81.95,0.018645
84767,200509,82.69,0.017332
84767,200510,80.85,-0.022252
84767,200511,84.0,0.038961
84767,200512,80.5,-0.033385
84767,200601,88.25,0.096273
84767,200602,88.02,-0.002606
84767,200603,95.33,0.091009
84767,200604,90.6,-0.049617
84767,200605,83.96,-0.073289
84767,200606,88.68,0.064572
84767,200607,94.42,0.064727
84767,200608,98.02,0.038128
84767,200609,93.8,-0.035741
84767,200610,99.7,0.0629
84767,200611,103.08,0.033902
84767,200612,100.4,-0.01882
84767,200701,108.36,0.079283
84767,200702,105.19,-0.029254
84767,200703,100.37,-0.038732
84767,200704,105.85,0.054598
84767,200705,105.2,-0.006141
84767,200706,96.82,-0.072483
84767,200707,86.13,-0.110411
84767,200708,93.33,0.083595
84767,200709,96.26,0.039556
84767,200710,103.14,0.071473
84767,200711,98.23,-0.047605
84767,200712,101.67,0.043035
84767,200801,98.08,-0.03531
84767,200802,91.8,-0.064029
84767,200803,92.72,0.018589
84767,200804,105.03,0.132765
84767,200805,104.3,-0.00695
84767,200806,97.34,-0.059121
84767,200807,103.26,0.060818
84767,200808,107.71,0.043095
84767,200809,112.5,0.051866
84767,200810,69.52,-0.382044
84767,200811,44.28,-0.363061
84767,200812,60.34,0.381333
84767,200901,59.34,-0.016573
84767,200902,39.96,-0.326593
84767,200903,36.4,-0.067668
84767,200904,36.48,0.002198
84767,200905,35.9,-0.015899
84767,200906,35.79,0.006715
84767,200907,38.11,0.064823
84767,200908,55.71,0.461821
84767,200909,54.35,-0.01824
84767,200910,54.17,-0.003312
84767,200911,56.37,0.040613
84767,200912,64.29,0.146566
84767,201001,59.73,-0.070929
84767,201002,61.62,0.031642
84767,201003,67.6,0.102679
84767,201004,70.81,0.047485
84767,201005,65.58,-0.07386
84767,201006,63.37,-0.028397
84767,201007,70.55,0.113303
84767,201008,69.37,-0.016726
84767,201009,70.0,0.014155
84767,201010,73.48,0.049714
84767,201011,66.75,-0.09159
84767,201012,73.26,0.104297
84767,201101,77.04,0.051597
84767,201102,80.2,0.041018
84767,201103,77.97,-0.022081
84767,201104,82.15,0.05361
84767,201105,82.54,0.004747
84767,201106,77.42,-0.056531
84767,201107,82.0,0.059158
84767,201108,72.81,-0.112073
84767,201109,61.39,-0.150293
84767,201110,66.09,0.07656
84767,201111,65.56,-0.008019
84767,201112,68.97,0.059557
84767,201201,72.41,0.049877
84767,201202,71.69,-0.009943
84767,201203,73.13,0.026987
84767,201204,74.92,0.024477
84767,201205,68.46,-0.086225
84767,201206,72.72,0.070028
84767,201207,73.48,0.010451
84767,201208,73.9,0.005716
84767,201209,73.52,0.002064
84767,201210,70.43,-0.042029
84767,201211,67.92,-0.035638
84767,201212,69.32,0.028968
84767,201301,72.5,0.045874
84767,201302,71.14,-0.018759
84767,201303,70.98,0.006125
84767,201304,72.77,0.025218
84767,201305,68.5,-0.058678
84767,201306,65.72,-0.03082
84767,201307,68.5,0.042301
84767,201308,61.67,-0.099708
84767,201309,63.85,0.046199
84767,201310,65.78,0.030227
84767,201311,63.26,-0.03831
84767,201312,63.62,0.016449
84767,201401,70.13,0.102326
84767,201402,72.45,0.033081
84767,201403,72.56,0.011354
84767,201404,73.82,0.017365
84767,201405,76.09,0.03075
84767,201406,77.64,0.029997
84767,201407,78.6,0.012365
84767,201408,79.06,0.005852
84767,201409,73.75,-0.058129
84767,201410,83.0,0.125424
84767,201411,85.92,0.035181
84767,201412,88.74,0.041334
84767,201501,97.52,0.098941
84767,201502,95.91,-0.016509
84767,201503,98.04,0.029975
84767,201504,92.38,-0.057732
84767,201505,92.73,0.003789
84767,201506,87.46,-0.048641
84767,201507,92.71,0.060027
84767,201508,85.99,-0.072484
84767,201509,84.67,-0.006478
84767,201510,89.74,0.05988
84767,201511,92.09,0.026187
84767,201512,90.36,-0.010574
84767,201601,79.18,-0.123727
84767,201602,79.16,-0.000253
84767,201603,90.89,0.158288
84767,201604,92.95,0.022665
84767,201605,96.9,0.042496
84767,201606,103.52,0.076876
84767,201607,112.3,0.084815
84767,201608,110.09,-0.019679
84767,201609,108.77,-0.004983
84767,201610,107.81,-0.008826
84767,201611,109.59,0.016511
84767,201612,111.13,0.021807
84767,201701,110.82,-0.00279
84767,201702,119.31,0.076611
84767,201703,110.52,-0.066673
84767,201704,112.51,0.018006
84767,201705,116.68,0.037063
84767,201706,120.47,0.039849
84767,201707,121.25,0.006475
84767,201708,121.31,0.000495
84767,201709,118.97,-0.01211
84767,201710,123.96,0.041943
84767,201711,127.06,0.025008
84767,201712,130.59,0.034861
84767,201801,129.7,-0.006815
84767,201802,121.31,-0.064688
84767,201803,124.89,0.03701
84767,201804,124.57,-0.002562
84767,201805,124.92,0.00281
84767,201806,126.17,0.017441
84767,201807,127.44,0.010066
84767,201808,128.35,0.007141
84767,201809,125.79,-0.012519
84767,201810,122.23,-0.028301
84767,201811,124.5,0.018572
84767,201812,115.24,-0.066497
84767,201901,131.71,0.142919
84767,201902,135.89,0.031736
84767,201903,142.56,0.056189
84767,201904,142.39,-0.001192
84767,201905,146.41,0.028232
84767,201906,141.09,-0.029456
84767,201907,146.36,0.037352
84767,201908,149.84,0.023777
84767,201909,154.04,0.034744
84767,201910,158.75,0.030576
84767,201911,162.52,0.023748
84767,201912,161.58,0.00063
84767,202001,163.2,0.010026
84767,202002,151.88,-0.069363
84767,202003,137.06,-0.091151
84767,202004,157.09,0.14614
84767,202005,153.72,-0.021453
84767,202006,162.25,0.062413
84767,202007,177.55,0.094299
84767,202008,168.38,-0.051647
84767,202009,160.0,-0.04347
84767,202010,151.52,-0.053
84767,202011,163.73,0.080583
84767,202012,178.22,0.095276
84767,202101,167.11,-0.062339
84767,202102,159.69,-0.044402
84767,202103,164.3,0.035613
84767,202104,181.1,0.102252
84767,202105,178.26,-0.015682
84767,202106,181.94,0.02689
84767,202107,201.34,0.106629
84767,202108,206.37,0.024983
84767,202109,191.07,-0.068761
84767,202110,204.14,0.068404
84767,202111,200.07,-0.019937
84767,202112,222.96,0.120153
84767,202201,194.84,-0.126121
84767,202202,189.4,-0.02792
84767,202203,201.25,0.068613
84767,202204,182.16,-0.094857
84767,202205,165.95,-0.088988
84767,202206,145.03,-0.118927
84767,202207,165.78,0.143074
84767,202208,153.4,-0.074677
84767,202209,140.19,-0.078325
84767,202210,145.3,0.036451
84767,202211,155.61,0.070957
84767,202212,145.67,-0.056077
85010,200001,52.0,-0.052596
85058,200001,30.0,-0.036145
85058,200002,30.3125,0.010417
85058,200003,31.8125,0.064597
85058,200004,34.875,0.096267
85058,200005,34.9375,0.001792
85058,200006,38.625,0.120965
85058,200007,41.5,0.074434
85058,200008,40.4375,-0.025602
85058,200009,42.9375,0.074969
85058,200010,40.5,-0.056769
85058,200011,42.4375,0.04784
85058,200012,43.5,0.037331
85058,200101,40.6,-0.066667
85058,200102,40.34,-0.006404
85058,200103,38.45,-0.033748
85058,200104,39.51,0.027568
85058,200105,39.88,0.009365
85058,200106,40.9,0.04021
85058,200107,38.55,-0.057457
85058,200108,39.4,0.022049
85058,200109,38.13,-0.016935
85058,200110,35.35,-0.072908
85058,200111,37.2,0.052334
85058,200112,38.0,0.037056
85058,200201,36.64,-0.035789
85058,200202,37.67,0.028111
85058,200203,39.45,0.062591
85058,200204,38.98,-0.011914
85058,200205,41.0,0.051821
85058,200206,39.95,-0.010758
85058,200207,37.3,-0.066333
85058,200208,37.88,0.01555
85058,200209,37.2,-0.002137
85058,200210,35.7,-0.040323
85058,200211,37.07,0.038375
85058,200212,36.86,0.011021
85058,200301,35.9,-0.026044
85058,200302,37.2,0.036212
85058,200303,37.9,0.034993
85058,200304,39.2,0.034301
85058,200305,41.92,0.069388
85058,200306,43.8,0.059987
85058,200307,43.29,-0.011644
85058,200308,42.95,-0.007854
85058,200309,43.47,0.026884
85058,200310,44.25,0.017943
85058,200311,46.25,0.045198
85058,200312,48.19,0.055636
85058,200401,50.03,0.038182
85058,200402,51.23,0.023986
85058,200403,54.31,0.072673
85058,200404,47.0,-0.134598
85058,200405,49.36,0.050213
85058,200406,50.08,0.027729
85058,200407,52.9,0.05631
85058,200408,55.48,0.048771
85058,200409,55.39,0.010263
85058,200410,59.72,0.078173
85058,200411,60.18,0.007703
85058,200412,64.67,0.085558
85058,200501,57.78,-0.106541
85058,200502,59.8,0.03496
85058,200503,60.23,0.018302
85058,200504,66.47,0.103603
85058,200505,66.8,0.004965
85058,200506,70.0,0.058273
85058,200507,76.15,0.087857
85058,200508,71.15,-0.06566
85058,200509,70.9,0.042259
85058,200510,69.22,-0.023695
85058,200511,75.21,0.086536
85058,200512,74.13,-0.005362
85058,200601,78.26,0.055713
85058,200602,84.67,0.081906
85058,200603,93.25,0.109066
85058,200604,88.27,-0.053405
85058,200605,84.65,-0.041011
85058,200606,90.4,0.076209
85058,200607,98.2,0.086283
85058,200608,101.63,0.034929
85058,200609,103.34,0.023481
85058,200610,106.83,0.033772
85058,200611,117.05,0.095666
85058,200612,111.88,0.008744
85058,200701,126.09,0.127011
85058,200702,120.03,-0.048061
85058,200703,117.4,-0.016128
85058,200704,117.56,0.001363
85058,200705,115.68,-0.015992
85058,200706,102.13,-0.111315
85058,200707,94.49,-0.074807
85058,200708,100.07,0.059054
85058,200709,103.9,0.045256
85058,200710,108.34,0.042733
85058,200711,98.42,-0.091564
85058,200712,91.81,-0.000408
85058,200801,91.71,-0.001089
85058,200802,86.17,-0.060408
85058,200803,92.07,0.076288
85058,200804,100.49,0.091452
85058,200805,97.74,-0.027366
85058,200806,90.22,-0.07003
85058,200807,96.19,0.066172
85058,200808,102.47,0.065287
85058,200809,93.66,-0.079414
85058,200810,70.88,-0.24322
85058,200811,53.4,-0.246614
85058,200812,55.0,0.043856
85058,200901,43.3,-0.212727
85058,200902,37.09,-0.143418
85058,200903,35.03,-0.036947
85058,200904,49.42,0.410791
85058,200905,48.32,-0.022258
85058,200906,47.7,-0.002309
85058,200907,52.9,0.109015
85058,200908,60.58,0.14518
85058,200909,65.55,0.09008
85058,200910,60.77,-0.072921
85058,200911,66.98,0.102189
85058,200912,67.07,0.008577
85058,201001,64.87,-0.032802
85058,201002,67.93,0.047171
85058,201003,75.44,0.117837
85058,201004,78.86,0.045334
85058,201005,76.68,-0.027644
85058,201006,71.34,-0.063409
85058,201007,81.9,0.148024
85058,201008,81.4,-0.006105
85058,201009,83.12,0.02714
85058,201010,86.19,0.036935
85058,201011,83.8,-0.027729
85058,201012,86.1,0.033385
85058,201101,94.37,0.096051
85058,201102,95.92,0.016425
85058,201103,94.85,-0.005868
85058,201104,104.53,0.102056
85058,201105,108.35,0.036545
85058,201106,106.16,-0.015515
85058,201107,107.36,0.011304
85058,201108,104.29,-0.028595
85058,201109,89.1,-0.140948
85058,201110,98.99,0.110999
85058,201111,95.38,-0.036468
85058,201112,99.6,0.050041
85058,201201,104.05,0.044679
85058,201202,101.55,-0.024027
85058,201203,104.99,0.039325
85058,201204,108.25,0.031051
85058,201205,102.93,-0.049145
85058,201206,108.37,0.058427
85058,201207,110.9,0.023346
85058,201208,112.13,0.011091
85058,201209,110.61,-0.008641
85058,201210,106.3,-0.038966
85058,201211,102.63,-0.034525
85058,201212,105.81,0.037327
85058,201301,105.28,-0.005009
85058,201302,103.88,-0.013298
85058,201303,101.06,-0.020865
85058,201304,109.43,0.082822
85058,201305,106.58,-0.026044
85058,201306,105.47,-0.004224
85058,201307,106.95,0.014032
85058,201308,102.5,-0.041608
85058,201309,106.9,0.049278
85058,201310,103.5,-0.031805
85058,201311,99.49,-0.038744
85058,201312,100.37,0.037985
85058,201401,108.09,0.076915
85058,201402,112.43,0.040152
85058,201403,114.53,0.024536
85058,201404,117.14,0.022789
85058,201405,120.68,0.03022
85058,201406,118.18,-0.01529
85058,201407,119.45,0.010746
85058,201408,121.42,0.016492
85058,201409,115.76,-0.041238
85058,201410,126.75,0.094938
85058,201411,129.64,0.022801
85058,201412,128.69,0.031772
85058,201501,138.8,0.078561
85058,201502,137.41,-0.010014
85058,201503,140.48,0.027095
85058,201504,132.31,-0.058158
85058,201505,130.03,-0.017232
85058,201506,121.04,-0.064236
85058,201507,123.28,0.018506
85058,201508,113.38,-0.080305
85058,201509,118.4,0.050204
85058,201510,125.85,0.062922
85058,201511,124.99,-0.006834
85058,201512,127.54,0.035336
85058,201601,116.21,-0.088835
85058,201602,114.14,-0.017813
85058,201603,127.08,0.119078
85058,201604,128.86,0.014007
85058,201605,125.63,-0.025066
85058,201606,131.9,0.055202
85058,201607,142.13,0.077559
85058,201608,140.13,-0.014072
85058,201609,136.29,-0.022835
85058,201610,120.48,-0.116003
85058,201611,123.88,0.02822
85058,201612,125.78,0.021556
85058,201701,130.9,0.040706
85058,201702,139.03,0.062108
85058,201703,132.41,-0.042169
85058,201704,126.6,-0.043879
85058,201705,121.32,-0.041706
85058,201706,123.02,0.020176
85058,201707,120.91,-0.017152
85058,201708,120.6,-0.002564
85058,201709,122.88,0.02513
85058,201710,121.18,-0.013835
85058,201711,125.38,0.034659
85058,201712,130.03,0.043527
85058,201801,123.71,-0.048604
85058,201802,118.87,-0.039124
85058,201803,123.22,0.043315
85058,201804,121.41,-0.014689
85058,201805,121.77,0.002965
85058,201806,125.42,0.03657
85058,201807,125.53,0.000877
85058,201808,130.45,0.039194
85058,201809,123.09,-0.048995
85058,201810,120.76,-0.018929
85058,201811,131.2,0.086452
85058,201812,112.55,-0.134868
85058,201901,131.87,0.171657
85058,201902,132.69,0.006218
85058,201903,133.88,0.016143
85058,201904,137.62,0.027935
85058,201905,130.83,-0.049339
85058,201906,129.0,-0.006671
85058,201907,132.95,0.03062
85058,201908,128.42,-0.034073
85058,201909,129.66,0.017027
85058,201910,137.2,0.058152
85058,201911,138.54,0.009767
85058,201912,137.86,0.002227
85058,202001,143.35,0.039823
85058,202002,128.94,-0.100523
85058,202003,92.23,-0.277165
85058,202004,97.18,0.05367
85058,202005,85.98,-0.11525
85058,202006,90.38,0.062663
85058,202007,89.09,-0.014273
85058,202008,86.87,-0.024919
85058,202009,80.3,-0.064346
85058,202010,72.41,-0.098257
85058,202011,98.16,0.355614
85058,202012,94.53,-0.026927
85058,202101,91.27,-0.034486
85058,202102,99.13,0.086118
85058,202103,101.26,0.031205
85058,202104,109.35,0.079893
85058,202105,117.56,0.07508
85058,202106,114.59,-0.016872
85058,202107,117.38,0.024348
85058,202108,112.99,-0.0374
85058,202109,108.35,-0.032616
85058,202110,113.64,0.048823
85058,202111,107.84,-0.051038
85058,202112,115.18,0.077109
85058,202201,112.08,-0.026914
85058,202202,122.31,0.091274
85058,202203,128.8,0.060948
85058,202204,117.6,-0.086957
85058,202205,111.18,-0.054592
85058,202206,88.98,-0.190963
85058,202207,91.16,0.0245
85058,202208,79.43,-0.128675
85058,202209,74.97,-0.043764
85058,202210,72.7,-0.030279
85058,202211,72.08,-0.008528
85058,202212,67.58,-0.048827
85343,200001,652.5,0.052419
85343,200002,637.5,-0.022989
85343,200003,674.5,0.058039
85343,200004,740.0,0.097109
85343,200005,850.0,0.148649
85343,200006,826.5,-0.027647
85343,200007,880.0,0.064731
85343,200008,872.5,-0.008523
85343,200009,950.0,0.088825
85343,200010,945.0,-0.005263
85343,200011,949.5,0.004762
85343,200012,990.0,0.042654
85343,200101,995.0,0.005051
85343,200102,1457.5,0.464824
85343,200103,1037.5,-0.288165
85343,200104,1050.0,0.012048
85343,200105,1060.0,0.009524
85343,200106,1070.0,0.009434
85343,200107,995.0,-0.070093
85343,200108,1045.0,0.050251
85343,200109,950.0,-0.090909
85343,200110,935.0,-0.015789
85343,200111,1050.0,0.122995
85343,200112,1266.7,0.206381
85343,200201,1310.85,0.034854
85343,200202,1285.8,-0.01911
85343,200203,1275.0,-0.008399
85343,200204,1286.5,0.00902
85343,200205,1300.0,0.010494
85385,200001,216.875,-0.00316
85385,200002,322.4375,0.486744
85385,200003,153.7031,-0.046618
85385,200004,148.0,-0.037105
85385,200005,147.8125,-0.001267
85385,200006,201.25,0.425455
85545,200001,97.4375,0.064891
85545,200002,99.375,0.019885
85545,200003,99.875,0.005031
85545,200004,99.7813,-0.000939
85545,200005,100.5,0.002192
85560,200001,92.5,-0.119048
85560,200002,147.9375,0.599324
85560,200003,90.0,-0.391635
85560,200004,51.75,-0.496949
85593,200001,34.625,-0.14374
85593,200002,39.3125,0.135379
85593,200003,47.5,0.208267
85593,200004,40.125,-0.155263
85593,200005,33.5,-0.165109
85593,200006,45.5,0.358209
85593,200007,47.4375,0.042582
85593,200008,55.75,0.175231
85593,200009,56.9375,0.0213
85593,200010,60.125,0.055982
85593,200011,44.1875,-0.265073
85593,200012,54.875,0.241867
85593,200101,61.5,0.120729
85593,200102,51.5,-0.162602
85593,200103,47.0,-0.087379
85593,200104,56.22,0.19617
85593,200105,56.02,-0.003557
85593,200106,61.5,0.097822
85593,200107,67.74,0.101463
85593,200108,70.9,0.046649
85593,200109,56.81,-0.198731
85593,200110,61.7,0.086076
85593,200111,67.85,0.099676
85593,200112,70.48,0.038762
85593,200201,68.78,-0.020691
85593,200202,66.63,-0.031259
85593,200203,71.83,0.078043
85593,200204,63.6,-0.114576
85593,200205,69.4,0.091195
85593,200206,61.5,-0.113833
85593,200207,47.22,-0.232195
85593,200208,52.4,0.109699
85593,200209,44.61,-0.148664
85593,200210,51.92,0.163865
85593,200211,54.51,0.049884
85593,200212,50.3,-0.077234
85593,200301,46.44,-0.07674
85593,200302,42.41,-0.086779
85593,200303,41.57,-0.019807
85593,200304,46.31,0.114025
85593,200305,55.0,0.187648
85593,200306,60.95,0.108182
85593,200307,65.42,0.073339
85593,200308,67.8,0.03638
85593,200309,62.8,-0.073746
85593,200310,72.5,0.154459
85593,200311,66.5,-0.082759
85593,200312,69.59,0.046466
85593,200401,84.8,0.218566
85593,200402,84.5,-0.003538
85593,200403,54.58,-0.031124
85593,200404,48.7,-0.107732
85593,200405,48.75,0.001027
85593,200406,50.37,0.033231
85593,200407,45.91,-0.088545
85593,200408,49.05,0.068395
85593,200409,53.54,0.091539
85593,200410,55.84,0.042959
85593,200411,63.38,0.135029
85593,200412,67.74,0.068791
85593,200501,63.41,-0.063921
85593,200502,64.76,0.02129
85593,200503,62.03,-0.042156
85593,200504,62.53,0.008061
85593,200505,66.7,0.066688
85593,200506,68.33,0.024438
85593,200507,71.3,0.043466
85593,200508,72.61,0.018373
85593,200509,72.42,-0.002617
85593,200510,76.75,0.05979
85593,200511,78.84,0.027231
85593,200512,80.25,0.017884
85593,200601,92.8,0.156386
85593,200602,98.43,0.060668
85593,200603,106.61,0.083105
85593,200604,101.3,-0.049808
85593,200605,90.2,-0.109576
85593,200606,86.89,-0.036696
85593,200607,91.55,0.053631
85593,200608,92.53,0.010705
85593,200609,100.11,0.081919
85593,200610,100.14,0.0003
85593,200611,102.11,0.019672
85593,200612,105.13,0.029576
85593,200701,111.4,0.05964
85593,200702,113.49,0.018761
85593,200703,108.35,-0.04529
85593,200704,117.63,0.085648
85593,200705,130.2,0.10686
85593,200706,128.76,-0.01106
85593,200707,113.0,-0.122398
85593,200708,113.25,0.002212
85593,200709,127.51,0.125916
85593,200710,131.55,0.031684
85593,200711,124.25,-0.055492
85593,200712,117.46,-0.054648
85593,200801,98.39,-0.162353
85593,200802,96.35,-0.020734
85593,200803,90.74,-0.058225
85593,200804,99.34,0.094776
85593,200805,102.5,0.03181
85593,200806,90.06,-0.121366
85593,200807,86.4,-0.04064
85593,200808,95.22,0.102083
85593,200809,82.85,-0.12991
85593,200810,46.38,-0.440193
85593,200811,28.0,-0.396292
85593,200812,41.92,0.497143
85593,200901,40.19,-0.041269
85593,200902,35.98,-0.104752
85593,200903,41.71,0.159255
85593,200904,56.85,0.362982
85593,200905,56.11,-0.013017
85593,200906,58.19,0.03707
85593,200907,66.02,0.134559
85593,200908,65.33,-0.010451
85593,200909,65.01,-0.004898
85593,200910,63.49,-0.023381
85593,200911,65.21,0.027091
85593,200912,67.35,0.032817
85593,201001,60.57,-0.100668
85593,201002,71.13,0.174344
85593,201003,79.0,0.110642
85593,201004,84.18,0.06557
85593,201005,71.65,-0.148848
85593,201006,60.77,-0.151849
85593,201007,70.83,0.165542
85593,201008,64.21,-0.093463
85593,201009,78.01,0.21492
85593,201010,85.61,0.097423
85593,201011,87.41,0.021026
85593,201012,99.22,0.13511
85593,201101,101.83,0.026305
85593,201102,106.75,0.048316
85593,201103,109.37,0.024543
85593,201104,109.08,-0.002652
85593,201105,105.73,-0.030711
85593,201106,101.45,-0.04048
85593,201107,104.33,0.028388
85593,201108,87.16,-0.164574
85593,201109,78.05,-0.10452
85593,201110,92.61,0.186547
85593,201111,94.57,0.021164
85593,201112,95.95,0.014592
85593,201201,100.51,0.047525
85593,201202,106.39,0.058502
85593,201203,111.81,0.050945
85593,201204,113.62,0.016188
85593,201205,103.07,-0.092853
85593,201206,109.45,0.0619
85593,201207,111.59,0.019552
85593,201208,117.62,0.054037
85593,201209,123.0,0.045741
85593,201210,126.5,0.028455
85593,201211,128.87,0.018735
85593,201212,130.15,0.009932
85593,201301,143.93,0.105878
85593,201302,146.23,0.01598
85593,201303,153.57,0.050195
85593,201304,155.68,0.01374
85593,201305,164.0,0.053443
85593,201306,163.94,-0.000366
85593,201307,180.35,0.100098
85593,201308,174.32,-0.033435
85593,201309,182.64,0.047728
85593,201310,197.44,0.081034
85593,201311,200.25,0.014232
85593,201312,216.88,0.083046
85593,201401,199.24,-0.081335
85593,201402,188.05,-0.056163
85593,201403,200.05,0.063813
85593,201404,198.2,-0.009248
85593,201405,188.6,-0.048436
85593,201406,205.4,0.089077
85593,201407,199.25,-0.029942
85593,201408,211.15,0.059724
85593,201409,200.36,-0.051101
85593,201410,199.79,-0.002845
85593,201411,203.59,0.01902
85593,201412,212.24,0.042487
85593,201501,205.52,-0.031662
85593,201502,216.42,0.053036
85593,201503,214.78,-0.007578
85593,201504,226.13,0.052845
85593,201505,223.66,-0.010923
85593,201506,218.6,-0.022624
85593,201507,207.9,-0.048948
85593,201508,186.44,-0.103223
85593,201509,170.99,-0.082868
85593,201510,180.26,0.054214
85593,201511,177.23,-0.016809
85593,201512,159.76,-0.098572
85593,201601,134.19,-0.160053
85593,201602,138.69,0.033535
85593,201603,162.4,0.170957
85593,201604,170.32,0.048768
85593,201605,173.52,0.018788
85593,201606,140.77,-0.188739
85593,201607,146.78,0.042694
85593,201608,142.05,-0.032225
85593,201609,144.7,0.018655
85593,201610,132.66,-0.083207
85593,201611,148.1,0.116388
85593,201612,145.3,-0.018906
85593,201701,152.36,0.048589
85593,201702,167.93,0.103565
85593,201703,163.94,-0.02376
85593,201704,165.59,0.010065
85593,201705,153.85,-0.069691
85593,201706,165.86,0.078063
85593,201707,185.83,0.120403
85593,201708,176.69,-0.048137
85593,201709,189.83,0.074368
85593,201710,186.5,-0.017542
85593,201711,198.67,0.0664
85593,201712,205.25,0.03312
85593,201801,199.63,-0.027381
85593,201802,189.36,-0.04993
85593,201803,189.58,0.001162
85593,201804,164.86,-0.130394
85593,201805,159.26,-0.032196
85593,201806,148.67,-0.066495
85593,201807,160.01,0.076276
85593,201808,146.09,-0.085189
85593,201809,136.72,-0.064139
85593,201810,113.66,-0.168666
85593,201811,111.12,-0.019855
85593,201812,97.44,-0.12311
85593,201901,104.95,0.077073
85593,201902,109.61,0.047541
85593,201903,107.11,-0.022808
85593,201904,110.92,0.035571
85593,201905,83.82,-0.241669
85593,201906,92.14,0.09926
85593,201907,85.79,-0.068917
85593,201908,76.63,-0.103159
85593,201909,83.35,0.087694
85593,201910,79.88,-0.041632
85593,201911,85.37,0.072715
85593,201912,84.74,-0.00738
85593,202001,79.85,-0.057706
85593,202002,75.22,-0.054383
85593,202003,59.14,-0.213773
85593,202004,69.96,0.182956
85593,202005,66.62,-0.04759
85593,202006,74.56,0.119183
85593,202007,68.79,-0.077387
85593,202008,68.65,-0.001894
85593,202009,68.38,-0.003933
85593,202010,75.37,0.102223
85593,202011,87.12,0.156046
85593,202012,101.7,0.167355
85593,202101,110.19,0.083481
85593,202102,139.97,0.270348
85593,202103,149.03,0.064728
85593,202104,161.17,0.08146
85593,202105,164.0,0.017623
85593,202106,154.21,-0.059695
85593,202107,158.44,0.02743
85593,202108,170.11,0.073721
85593,202109,151.09,-0.11181
85593,202110,167.88,0.111126
85593,202111,170.13,0.013457
85593,202112,164.51,-0.033034
85593,202201,146.21,-0.111239
85593,202202,138.36,-0.053626
85593,202203,140.95,0.018719
85593,202204,125.57,-0.109117
85593,202205,133.62,0.064198
85593,202206,116.6,-0.127376
85593,202207,126.38,0.083877
85593,202208,127.36,0.007829
85593,202209,111.85,-0.121781
85593,202210,124.16,0.110058
85593,202211,160.42,0.292126
85593,202212,158.43,-0.012405
85621,200001,31.875,-0.165303
85621,200002,38.625,0.211765
85621,200003,40.9375,0.059871
85621,200004,34.5,-0.157252
85621,200005,39.1875,0.13587
85621,200006,40.0,0.020734
85621,200007,40.5,0.0125
85621,200008,47.3125,0.16821
85621,200009,44.0,-0.070013
85621,200010,46.6875,0.06108
85621,200011,46.9375,0.005355
85621,200012,54.375,0.158455
85621,200101,51.8,-0.047356
85621,200102,45.38,-0.123938
85621,200103,41.16,-0.092993
85621,200104,44.25,0.075073
85621,200105,44.9,0.014689
85621,200106,43.25,-0.036748
85621,200107,42.6,-0.015029
85621,200108,45.77,0.074413
85621,200109,42.14,-0.07931
85621,200110,45.91,0.089464
85621,200111,49.27,0.073187
85621,200112,51.85,0.052365
85621,200201,47.1,-0.09161
85621,200202,48.45,0.028662
85621,200203,45.26,-0.065841
85621,200204,38.45,-0.150464
85621,200205,40.65,0.057217
85621,200206,36.87,-0.092989
85621,200207,28.45,-0.22837
85621,200208,29.56,0.039016
85621,200209,26.0,-0.120433
85621,200210,29.95,0.151923
85621,200211,36.55,0.220367
85621,200212,32.06,-0.122845
85621,200301,30.48,-0.049283
85621,200302,29.86,-0.020341
85621,200303,29.79,-0.002344
85621,200304,35.5,0.191675
85621,200305,35.83,0.009296
85621,200306,36.65,0.022886
85621,200307,34.9,-0.047749
85621,200308,38.51,0.103438
85621,200309,35.95,-0.066476
85621,200310,38.34,0.066481
85621,200311,39.22,0.022953
85621,200312,42.21,0.076237
85621,200401,45.8,0.085051
85621,200402,44.0,-0.039301
85621,200403,44.4,0.009091
85621,200404,44.82,0.009459
85621,200405,46.38,0.034806
85621,200406,49.14,0.059508
85621,200407,41.7,-0.151404
85621,200408,46.04,0.104077
85621,200409,47.22,0.02563
85621,200410,47.9,0.014401
85621,200411,51.6,0.077244
85621,200412,51.31,-0.00562
85621,200501,50.16,-0.022413
85621,200502,52.5,0.046651
85621,200503,47.5,-0.095238
85621,200504,45.85,-0.034737
85621,200505,49.0,0.068702
85621,200506,46.58,-0.049388
85621,200507,52.5,0.127093
85621,200508,50.4,-0.04
85621,200509,50.98,0.011508
85621,200510,51.6,0.012162
85621,200511,57.08,0.106202
85621,200512,55.2,-0.032936
85621,200601,57.89,0.048732
85621,200602,60.56,0.046122
85621,200603,60.34,-0.003633
85621,200604,64.8,0.073914
85621,200605,64.79,-0.000154
85621,200606,60.57,-0.065134
85621,200607,61.53,0.015849
85621,200608,60.94,-0.009589
85621,200609,66.15,0.085494
85621,200610,68.65,0.037793
85621,200611,77.42,0.127749
85621,200612,78.85,0.018471
85621,200701,82.8,0.050095
85621,200702,86.36,0.042995
85621,200703,89.57,0.03717
85621,200704,97.62,0.089874
85621,200705,98.3,0.006966
85621,200706,95.51,-0.028383
85621,200707,95.16,-0.003665
85621,200708,94.31,-0.008932
85621,200709,102.0,0.08154
